2,W,0x10700010,0x2000000A00010000000010001
2,W,0x10400010,0x10
2,W,0x10500000,0x5A00810000DB010000BD818100008100
2,W,0x10500010,0x5701000000BE01010061008100008190
2,W,0x10500020,0x5600000100A10101005F008100818100
2,W,0x10500030,0x1000000008E01010061008100818100
2,W,0x10500040,0x090000000008C01010061008100008100
2,W,0x10500050,0x09D0000000091010F0061818100008100
2,W,0x10500060,0x096000001008E01100060818100008100
2,W,0x10500070,0x09B0000010005011000A4828100008100
2,W,0x10500080,0x0980000010024011000A1818100008100
2,W,0x10500090,0x0970000010029011000A1818100008100
2,W,0x105000A0,0x0980000010026011000A1818100008100
2,W,0x105000B0,0x0980000010020011000A0818100008100
2,W,0x105000C0,0x0980000010026011000A0828100008100
2,W,0x105000D0,0x0970000010011011000A0818100008100
2,W,0x105000E0,0x098000001001C011000A0818100008100
2,W,0x105000F0,0x0970000010000011000A0818100008100
2,W,0x10500100,0x4878194000001B6B200000081AABB02
2,W,0x10500110,0x4818181000000313600000000930000
2,W,0x10500120,0x481818100000039370000009D891300
2,W,0x10500130,0x48181810000003D37000000978C0200
2,W,0x10500140,0x48181810000003C370000008E8D0600
2,W,0x10500150,0x40081810000003941000000018B0600
2,W,0x10500160,0x4008190000000335100000001890E00
2,W,0x10500170,0x40081920000002B5200000001841200
2,W,0x10500180,0x4008192000000275200000001830900
2,W,0x10500190,0x40081920000002A5200000001820500
2,W,0x105001A0,0x4008192000000275200000001820400
2,W,0x105001B0,0x4008192000000275200000001820B00
2,W,0x105001C0,0x4008192000000275200000001821100
2,W,0x105001D0,0x40081920000002A5200000001821100
2,W,0x105001E0,0x40081920000002A5200000001821100
2,W,0x105001F0,0x40081920000002D5100000001821200
2,W,0x10500200,0x3FE781008D00BD000E81D101370060
2,W,0x10500210,0x46E300000000CA000000CA0034001F
2,W,0x10500220,0x4CE200000C00E2000000A800300025
2,W,0x10500230,0x46CC81000900E3000000A400310052
2,W,0x10500240,0x3FCC00000000E2000000A700310055
2,W,0x10500250,0x3ECC00000081E2000000A9002F0053
2,W,0x10500260,0x3ECD00000085E2000000A5002B0042
2,W,0x10500270,0x3ECD00000086E3000012A200270033
2,W,0x10500280,0x3ECD00000086E3000012A90028002A
2,W,0x10500290,0x3ECD00000085E3000012AA00270020
2,W,0x105002A0,0x3ECD00000085E3000012AB0027001A
2,W,0x105002B0,0x3ECD00000085E3000012AB00270016
2,W,0x105002C0,0x3ECD00000086E3000012AB0027002D
2,W,0x105002D0,0x3ECD00000085E3000012AB00270023
2,W,0x105002E0,0x3ECD00000085E3000012AB00270025
2,W,0x105002F0,0x3ECD00000085E2000012AB00270010
2,W,0x10500300,0x32002C00E4000038008800009E00
2,W,0x10500310,0x22002600E100002500320000A58C
2,W,0x10500320,0x54002400DF00000C00320000A700
2,W,0x10500330,0x56002500E0000000003400009D00
2,W,0x10500340,0x56002500E0000000003400002C00
2,W,0x10500350,0x56002400E0000000003100002E00
2,W,0x10500360,0x08455002400E0000000009F00002200
2,W,0x10500370,0x08456002400B600000000A000001D00
2,W,0x10500380,0x08355002300B600000000A000002000
2,W,0x10500390,0x08355002300B600000000A000001B00
2,W,0x105003A0,0x08355002300B600000000A000002000
2,W,0x105003B0,0x08355002300B600000000A000002200
2,W,0x105003C0,0x08355002300B600000000A000002000
2,W,0x105003D0,0x08355002300B600000000A000001B00
2,W,0x105003E0,0x08355002300B600000000A000001C00
2,W,0x105003F0,0x08355002300B600000000A000002200
2,W,0x10500400,0x0BB84000501BF00C381980000810000
2,W,0x10500410,0x18200000000C000A281001A00000000
2,W,0x10500420,0x100000000D3009581812200000100
2,W,0x10500430,0x100009000D9009B81019600000100
2,W,0x10500440,0x09400C800968101AA00000000
2,W,0x10500450,0x100009500BF00908101A600000000
2,W,0x10500460,0x10000940094009A81018700000000
2,W,0x10500470,0x0D000095008D00A281011300000000
2,W,0x10500480,0x10000095009800A681011A00000000
2,W,0x10500490,0x1100009500B300A981012100000000
2,W,0x105004A0,0x1000009500A600AA81012100000000
2,W,0x105004B0,0x11000095009300A481011D00000000
2,W,0x105004C0,0x11000095008100A081011E00000000
2,W,0x105004D0,0x11000095008100A181012000000000
2,W,0x105004E0,0x10000095000700A081011D00000000
2,W,0x105004F0,0x110000950018009C81011D00000000
2,W,0x10500500,0x08500313600000021B8B89D81CE00C3
2,W,0x10500510,0x08100221B060000B6CAAE9451D100E9
2,W,0x10500520,0x08100580100000039CD4D914DCE00E6
2,W,0x10500530,0x081005A010000002DC2519400D100E8
2,W,0x10500540,0x081005A01000000A0BB508C9ED000E8
2,W,0x10500550,0x081005A01000000B4BA4D06A0D100E8
2,W,0x10500560,0x08B005901000000A2BA4106A0D000A4
2,W,0x10500570,0x08C005900000000A0B93105A25501A3
2,W,0x10500580,0x08C0058000000009AB93105A26301A3
2,W,0x10500590,0x08C00570000000001B93905A26301A3
2,W,0x105005A0,0x08C0057000000009AB93505A26301A3
2,W,0x105005B0,0x08C005700000000A2B92B05A26301A3
2,W,0x105005C0,0x08C005700000000A2B92D05A26301A3
2,W,0x105005D0,0x08C00570000000096B93205A26301A3
2,W,0x105005E0,0x08C005700000000A6B93405A26301A3
2,W,0x105005F0,0x08C005800000000A4B93105A26301A4
2,W,0x10500600,0x0A7A39E90970189389E0000C60105B501
2,W,0x10500610,0x0B900810EA3010038830000390000BA01
2,W,0x10500620,0x0BD00001AA5010038990000C30000B701
2,W,0x10500630,0x0BC00811000010038A30000B90000BB01
2,W,0x10500640,0x0BC00811300010038A20000320000A701
2,W,0x10500650,0x0BC00811200010038A20000400000A401
2,W,0x10500660,0x0BD008115000100389400003D0000A201
2,W,0x10500670,0x0BE00810F000100388B00003B0000A201
2,W,0x10500680,0x0BE008111000100388700003A0000A501
2,W,0x10500690,0x0BE008111000100389000003D0000A501
2,W,0x105006A0,0x0BE00811100010038900000400000A501
2,W,0x105006B0,0x0BE00811000010038900000400000A501
2,W,0x105006C0,0x0BE00811000010038960000410000A901
2,W,0x105006D0,0x0BE00811100010038950000420000A501
2,W,0x105006E0,0x0BE00811100010038960000420000A501
2,W,0x105006F0,0x0BE00811100010038950000420000A501
2,W,0x10500700,0x4300004D010000011013011933000181
2,W,0x10500710,0x0A600000001000022810000622A000181
2,W,0x10500720,0x0A00000140100003F0000816026000081
2,W,0x10500730,0x1000010010000400001816127000081
2,W,0x10500740,0x2581000F01000040000F816127000081
2,W,0x10500750,0x2E81000E0100003F0011003427000081
2,W,0x10500760,0x2681000D018100810011003526000181
2,W,0x10500770,0x218100140181001E0011003625000081
2,W,0x10500780,0x228100140181001F0011003625000081
2,W,0x10500790,0x1A8100110181001E0011003625000081
2,W,0x105007A0,0x1A8100110181001D0011003625000081
2,W,0x105007B0,0x278100130181001D0011003625000081
2,W,0x105007C0,0x3381000B0181001E0011003625000081
2,W,0x105007D0,0x2C8100110181001E0011003625000081
2,W,0x105007E0,0x2E81000B0181001E0011003625000081
2,W,0x105007F0,0x318100120181001F0011003625000081
2,W,0x10500800,0x4E51A2014F14124100001028002781
2,W,0x10500810,0x4DD1B4019A0E840400008125009900
2,W,0x10500820,0x4DCF3201810001220000963C00A400
2,W,0x10500830,0x3ED13201880C811F0000964000A300
2,W,0x10500840,0x3DD137018A05001E0000003F00A300
2,W,0x10500850,0x3E554601860881210000001500A300
2,W,0x10500860,0x433F4A01810100230000812300A200
2,W,0x10500870,0x453C4B01000300270000002300A500
2,W,0x10500880,0x443C4B01000100280000012300A600
2,W,0x10500890,0x443C4B01000100290000012300A600
2,W,0x105008A0,0x443C4B01000A00290000012300A600
2,W,0x105008B0,0x443C4B01000100290000012300A600
2,W,0x105008C0,0x443C4B01000200290000022300A600
2,W,0x105008D0,0x443C4B01000100290000012300A600
2,W,0x105008E0,0x443C4B01000100290000012300A700
2,W,0x105008F0,0x443C4B01000100290000012300A700
2,W,0x10500900,0x09FA2002A64001F4221813100
2,W,0x10500910,0x0A85F00CC6100045530958800
2,W,0x10500920,0x0A86200015A00815232940000
2,W,0x10500930,0x1000000A864001F4300015432000100
2,W,0x10500940,0x1000000A86300204300005431000100
2,W,0x10500950,0x1000000A863001E4300015432000100
2,W,0x10500960,0x1000000A842001B4300005332000000
2,W,0x10500970,0x1000000A92E00144400005433000000
2,W,0x10500980,0x1000000A92E00134400005333000000
2,W,0x10500990,0x1000000A92F00124400005333000000
2,W,0x105009A0,0x1000000A92F00124400005333000000
2,W,0x105009B0,0x1000000A92F00124400005333000000
2,W,0x105009C0,0x1000000A92F00124400005333000000
2,W,0x105009D0,0x1000000A92F00124400005333000000
2,W,0x105009E0,0x1000000A92F00124400005333000000
2,W,0x105009F0,0x1000000A92F00124400005333000000
2,W,0x10500A00,0x0A001AB52D0041003A000100948100
2,W,0x10500A10,0x110011BD010083003D110200A28100
2,W,0x10500A20,0x081CFB80081AA0063130000A50000
2,W,0x10500A30,0x0D2B80081A60064130000A48100
2,W,0x10500A40,0x0D1A80081A50064130000A48900
2,W,0x10500A50,0x0D1000081A80064138100A48900
2,W,0x10500A60,0x0D1310081AB0038138100A58800
2,W,0x10500A70,0x0D2280081B20037148200A68900
2,W,0x10500A80,0x0D2280081B20037148100A68900
2,W,0x10500A90,0x0D2230081B30037148100A68800
2,W,0x10500AA0,0x0D2290081B30037148100A68800
2,W,0x10500AB0,0x0D22F0081B30037148100A68800
2,W,0x10500AC0,0x0D22A0081B30037148200A68900
2,W,0x10500AD0,0x0D2290081B30037148100A68800
2,W,0x10500AE0,0x0D2290081B30037148100A68800
2,W,0x10500AF0,0x0D2250081B30037148100A68800
2,W,0x10500B00,0x1040400143300000081A58A190601
2,W,0x10500B10,0x11000BB0100000000B200810001
